#10500.0	1.1181	0.10800000000000001
#10600.0	1.1013	0.134
#10800.0	1.0908	0.168
#10900.0	1.0873	0.204
#11000.0	1.0925	0.248
#11100.0	1.1065	0.28
#11400.0	1.1478	0.341
#11600.0	1.202	0.379
#11900.0	1.2582	0.409
#12200.0	1.3231	0.42200000000000004
#12500.0	1.3857	0.42200000000000004
#12800.0	1.4448	0.40299999999999997
#13000.0	1.4717	0.389
#13200.0	1.4962	0.374
#13300.0	1.5165	0.354
#13500.0	1.5333	0.335
#13700.0	1.5490000000000002	0.315
#13900.0	1.5628	0.294
#14100.0	1.5732	0.271
#14300.0	1.5803	0.24600000000000002
#14700.0	1.5792	0.198
#15200.0	1.5667	0.16399999999999998
#15400.0	1.5587	0.152
#15600.0	1.5508	0.142
#16100.000000000002	1.5381	0.128
#16400.0	1.5330000000000001	0.125
#16700.0	1.5322	0.12300000000000001
#17000.0	1.5334	0.11599999999999999
#17200.0	1.5329	0.107
#18200.0	1.517	0.079
#18900.0	1.501	0.072
#19200.0	1.4968	0.076
#19600.0	1.4993	0.075
#20000.0	1.5015	0.067
#20400.0	1.4986	0.055
#20800.0	1.4905	0.045
#22200.0	1.4607	0.029
#22600.0	1.4518	0.0275
#23100.0	1.4422	0.027
#23600.0	1.4316	0.0273
#24600.0	1.4138	0.0289
#25000.0	1.4068	0.03
#26000.0	1.3895	0.034
#28600.0	1.3489	0.053
#31000.0	1.3104	0.0755
#33300.0	1.2642	0.106
#34500.0	1.2366	0.135
#35600.0	1.2166	0.17600000000000002
#37000.0	1.2023	0.223
#38200.0	1.1964	0.275
#39600.0	1.1997	0.32799999999999996
#41100.0	1.2086	0.391
#42800.0	1.2217	0.46399999999999997
#43600.0	1.2417	0.525
#44600.0	1.2818	0.573
#45500.0	1.3278	0.636
#46200.0	1.3866	0.684
#46700.0	1.4649	0.7090000000000001
#47400.0	1.5532	0.679
#48000.0	1.6038	0.625
#48800.0	1.6188	0.565
#50000.0	1.6296	0.5429999999999999
#51300.0	1.6571	0.529
#52800.0	1.6981	0.507
#53500.0	1.7206	0.488
#54200.0	1.7486	0.47100000000000003
#55000.0	1.7674	0.42
#55700.0	1.7648	0.377
#56400.0	1.7501	0.33799999999999997
#57000.0	1.7233	0.306
#57500.0	1.6849	0.284
#58400.0	1.624	0.317
#59300.0	1.5959999999999999	0.35200000000000004
#60000.0	1.5851	0.39
#61000.0	1.5992	0.451
#61300.0	1.614	0.467
#62500.0	1.6662	0.478
#63800.0	1.7066	0.489
#64700.0	1.7371	0.49
#65600.0	1.7686	0.48700000000000004
#66600.0	1.8034	0.47700000000000004
#67600.0	1.8330000000000002	0.451
#69000.0	1.8568	0.419
#70500.0	1.8741	0.38799999999999996
#73000.0	1.8911	0.34299999999999997
#75000.0	1.8992	0.312
#76300.0	1.9043	0.294
#80000.0	1.9033	0.235
#83000.0	1.8874	0.198
#85000.0	1.875	0.187
#86800.0	1.867	0.177
#90800.0	1.8536	0.162
#95200.0	1.8425	0.149
#100000.0	1.8323	0.139
#120000.0	1.8191	0.12
#150000.0	1.8227	0.0962
#167000.0	1.8296	0.083
